danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,type,id,uri,track_href,analysis_url,cluster
0.789,0.934,8,-6.706,0,0.102,0.00522,0.938,0.647,0.707,142.0,293773,4,audio_features,7nDvxKPIIDJRohR9sc9inx,spotify:track:7nDvxKPIIDJRohR9sc9inx,https://api.spotify.com/v1/tracks/7nDvxKPIIDJRohR9sc9inx,https://api.spotify.com/v1/audio-analysis/7nDvxKPIIDJRohR9sc9inx,2
0.535,0.55,4,-8.237,1,0.0774,0.629,0.0,0.0674,0.616,124.658,185080,4,audio_features,5avjGIVHxEOAjXQ28hIdwy,spotify:track:5avjGIVHxEOAjXQ28hIdwy,https://api.spotify.com/v1/tracks/5avjGIVHxEOAjXQ28hIdwy,https://api.spotify.com/v1/audio-analysis/5avjGIVHxEOAjXQ28hIdwy,8
0.31,0.927,2,-5.015,0,0.084,0.0002,0.0,0.177,0.425,158.754,176280,4,audio_features,2RsgwouRIGaDw6pEL6TJfw,spotify:track:2RsgwouRIGaDw6pEL6TJfw,https://api.spotify.com/v1/tracks/2RsgwouRIGaDw6pEL6TJfw,https://api.spotify.com/v1/audio-analysis/2RsgwouRIGaDw6pEL6TJfw,9
0.322,0.585,1,-5.111,1,0.0296,0.382,0.0,0.134,0.427,76.645,199467,4,audio_features,4vumsuBIb2nEFKLuNaOeGO,spotify:track:4vumsuBIb2nEFKLuNaOeGO,https://api.spotify.com/v1/tracks/4vumsuBIb2nEFKLuNaOeGO,https://api.spotify.com/v1/audio-analysis/4vumsuBIb2nEFKLuNaOeGO,8
0.546,0.881,6,-3.99,0,0.035,0.126,0.0,0.126,0.817,172.014,193747,4,audio_features,4RABGE41JMGXDGSWWvL6EE,spotify:track:4RABGE41JMGXDGSWWvL6EE,https://api.spotify.com/v1/tracks/4RABGE41JMGXDGSWWvL6EE,https://api.spotify.com/v1/audio-analysis/4RABGE41JMGXDGSWWvL6EE,1
0.618,0.987,2,-5.658,1,0.169,0.00615,0.00368,0.088,0.44,145.012,199341,4,audio_features,3rfbgV0B73SdxgCPu4f1V5,spotify:track:3rfbgV0B73SdxgCPu4f1V5,https://api.spotify.com/v1/tracks/3rfbgV0B73SdxgCPu4f1V5,https://api.spotify.com/v1/audio-analysis/3rfbgV0B73SdxgCPu4f1V5,9
0.713,0.469,5,-7.778,0,0.0436,0.415,0.0,0.0999,0.369,127.837,217493,4,audio_features,1bn8fjxuCLfnAaXZDx1tof,spotify:track:1bn8fjxuCLfnAaXZDx1tof,https://api.spotify.com/v1/tracks/1bn8fjxuCLfnAaXZDx1tof,https://api.spotify.com/v1/audio-analysis/1bn8fjxuCLfnAaXZDx1tof,8
0.791,0.928,6,-5.057,0,0.0314,0.0338,0.0,0.206,0.956,124.995,218173,4,audio_features,4KVNqK5oXi3dCrIszi3rcE,spotify:track:4KVNqK5oXi3dCrIszi3rcE,https://api.spotify.com/v1/tracks/4KVNqK5oXi3dCrIszi3rcE,https://api.spotify.com/v1/audio-analysis/4KVNqK5oXi3dCrIszi3rcE,1
0.644,0.517,7,-10.02,1,0.0803,0.0065,1.37e-06,0.158,0.464,169.799,253933,4,audio_features,2b8QQqf8Vwb7bfz22ja8Fk,spotify:track:2b8QQqf8Vwb7bfz22ja8Fk,https://api.spotify.com/v1/tracks/2b8QQqf8Vwb7bfz22ja8Fk,https://api.spotify.com/v1/audio-analysis/2b8QQqf8Vwb7bfz22ja8Fk,9
0.369,0.93,3,-4.007,0,0.0481,3.26e-05,0.00333,0.163,0.494,97.485,140840,4,audio_features,31N3lu0aETMzgZVRV3cf7t,spotify:track:31N3lu0aETMzgZVRV3cf7t,https://api.spotify.com/v1/tracks/31N3lu0aETMzgZVRV3cf7t,https://api.spotify.com/v1/audio-analysis/31N3lu0aETMzgZVRV3cf7t,1
0.576,0.675,2,-9.088,1,0.0289,0.000512,0.0725,0.0652,0.366,114.863,197107,4,audio_features,374buquHBf8KY9edm9SBtG,spotify:track:374buquHBf8KY9edm9SBtG,https://api.spotify.com/v1/tracks/374buquHBf8KY9edm9SBtG,https://api.spotify.com/v1/audio-analysis/374buquHBf8KY9edm9SBtG,3
0.132,0.029,1,-24.654,0,0.0371,0.994,0.952,0.0996,0.0343,74.053,129880,4,audio_features,3msjyQTZr7gHspgJCzl4v5,spotify:track:3msjyQTZr7gHspgJCzl4v5,https://api.spotify.com/v1/tracks/3msjyQTZr7gHspgJCzl4v5,https://api.spotify.com/v1/audio-analysis/3msjyQTZr7gHspgJCzl4v5,4
0.39,0.967,10,-1.946,1,0.0644,0.000758,1.74e-05,0.302,0.488,151.944,188840,4,audio_features,1UkMAtLU8NxsddE7j4zXGO,spotify:track:1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/tracks/1UkMAtLU8NxsddE7j4zXGO,https://api.spotify.com/v1/audio-analysis/1UkMAtLU8NxsddE7j4zXGO,9
0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764,223533,4,audio_features,3hc7PLcmuZbJGPjhIore1i,spotify:track:3hc7PLcmuZbJGPjhIore1i,https://api.spotify.com/v1/tracks/3hc7PLcmuZbJGPjhIore1i,https://api.spotify.com/v1/audio-analysis/3hc7PLcmuZbJGPjhIore1i,1
0.168,0.995,11,-3.364,0,0.155,0.00165,3.95e-05,0.782,0.251,176.41,237280,4,audio_features,4nXqPWso5nWUDamrBWwB5W,spotify:track:4nXqPWso5nWUDamrBWwB5W,https://api.spotify.com/v1/tracks/4nXqPWso5nWUDamrBWwB5W,https://api.spotify.com/v1/audio-analysis/4nXqPWso5nWUDamrBWwB5W,2
0.535,0.727,5,-4.532,0,0.0442,0.768,3.86e-05,0.0713,0.621,98.23,373800,4,audio_features,6ttvgWnBAt72SIojbcnlKn,spotify:track:6ttvgWnBAt72SIojbcnlKn,https://api.spotify.com/v1/tracks/6ttvgWnBAt72SIojbcnlKn,https://api.spotify.com/v1/audio-analysis/6ttvgWnBAt72SIojbcnlKn,8
0.858,0.484,6,-7.448,0,0.277,0.0241,1.8e-06,0.123,0.329,99.992,202720,4,audio_features,7g7M96UGiA7OR79H86gV4m,spotify:track:7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/tracks/7g7M96UGiA7OR79H86gV4m,https://api.spotify.com/v1/audio-analysis/7g7M96UGiA7OR79H86gV4m,0
0.65,0.739,0,-4.775,1,0.0318,0.662,0.0,0.119,0.386,109.994,197493,4,audio_features,4L51rzVgPz4FR260cdYNDM,spotify:track:4L51rzVgPz4FR260cdYNDM,https://api.spotify.com/v1/tracks/4L51rzVgPz4FR260cdYNDM,https://api.spotify.com/v1/audio-analysis/4L51rzVgPz4FR260cdYNDM,8
0.725,0.708,6,-5.21,1,0.219,0.152,0.0,0.0887,0.585,90.596,280867,4,audio_features,3DwoQNhaFD3mCKh93w2MHH,spotify:track:3DwoQNhaFD3mCKh93w2MHH,https://api.spotify.com/v1/tracks/3DwoQNhaFD3mCKh93w2MHH,https://api.spotify.com/v1/audio-analysis/3DwoQNhaFD3mCKh93w2MHH,3
0.839,0.625,9,-5.699,1,0.15,0.0752,0.0,0.26,0.731,95.511,246267,4,audio_features,2AGVPERuDxq13QK9wtLHuZ,spotify:track:2AGVPERuDxq13QK9wtLHuZ,https://api.spotify.com/v1/tracks/2AGVPERuDxq13QK9wtLHuZ,https://api.spotify.com/v1/audio-analysis/2AGVPERuDxq13QK9wtLHuZ,3
0.545,0.0148,8,-20.286,1,0.0945,0.939,0.439,0.0998,0.224,135.609,311600,5,audio_features,5XTt9kMdiUEF3rwsl2jbCd,spotify:track:5XTt9kMdiUEF3rwsl2jbCd,https://api.spotify.com/v1/tracks/5XTt9kMdiUEF3rwsl2jbCd,https://api.spotify.com/v1/audio-analysis/5XTt9kMdiUEF3rwsl2jbCd,4
0.479,0.267,4,-17.335,0,0.041,0.699,0.722,0.339,0.108,140.217,152600,4,audio_features,5XbDL9Otyn3C9vAY3awneT,spotify:track:5XbDL9Otyn3C9vAY3awneT,https://api.spotify.com/v1/tracks/5XbDL9Otyn3C9vAY3awneT,https://api.spotify.com/v1/audio-analysis/5XbDL9Otyn3C9vAY3awneT,4
0.148,0.00837,8,-36.498,1,0.0522,0.993,0.979,0.0706,0.0392,139.143,87373,4,audio_features,33qHcFUYGv0ZVzQuhtGoRl,spotify:track:33qHcFUYGv0ZVzQuhtGoRl,https://api.spotify.com/v1/tracks/33qHcFUYGv0ZVzQuhtGoRl,https://api.spotify.com/v1/audio-analysis/33qHcFUYGv0ZVzQuhtGoRl,4
0.199,0.866,6,-4.88,1,0.0926,0.0803,6.46e-06,0.435,0.684,209.905,210693,4,audio_features,5uAEx8Gbz7FIWhhorTfU9o,spotify:track:5uAEx8Gbz7FIWhhorTfU9o,https://api.spotify.com/v1/tracks/5uAEx8Gbz7FIWhhorTfU9o,https://api.spotify.com/v1/audio-analysis/5uAEx8Gbz7FIWhhorTfU9o,9
0.769,0.706,0,-8.004,0,0.0315,0.00678,0.63,0.117,0.746,135.941,265532,4,audio_features,6TdoeIkg9w072Yyn8Db1QW,spotify:track:6TdoeIkg9w072Yyn8Db1QW,https://api.spotify.com/v1/tracks/6TdoeIkg9w072Yyn8Db1QW,https://api.spotify.com/v1/audio-analysis/6TdoeIkg9w072Yyn8Db1QW,1
0.649,0.445,6,-7.13,1,0.029,0.134,7.42e-06,0.116,0.335,123.767,281867,4,audio_features,0pCDds54QUooGedfpHUjtW,spotify:track:0pCDds54QUooGedfpHUjtW,https://api.spotify.com/v1/tracks/0pCDds54QUooGedfpHUjtW,https://api.spotify.com/v1/audio-analysis/0pCDds54QUooGedfpHUjtW,3
0.594,0.506,5,-5.487,1,0.0267,0.446,0.0,0.0616,0.268,135.809,248533,4,audio_features,2shSwyk8jmYnfedaOvQpU4,spotify:track:2shSwyk8jmYnfedaOvQpU4,https://api.spotify.com/v1/tracks/2shSwyk8jmYnfedaOvQpU4,https://api.spotify.com/v1/audio-analysis/2shSwyk8jmYnfedaOvQpU4,8
0.623,0.483,6,-11.758,1,0.0455,0.491,0.0162,0.101,0.0433,134.892,223387,4,audio_features,6wNSTqC9pspZMCJLUx1ia6,spotify:track:6wNSTqC9pspZMCJLUx1ia6,https://api.spotify.com/v1/tracks/6wNSTqC9pspZMCJLUx1ia6,https://api.spotify.com/v1/audio-analysis/6wNSTqC9pspZMCJLUx1ia6,8
0.353,0.328,7,-14.524,1,0.0297,0.0888,0.000607,0.0965,0.332,146.801,500333,4,audio_features,3ce2YdJ6upuYuXGcH0WWkI,spotify:track:3ce2YdJ6upuYuXGcH0WWkI,https://api.spotify.com/v1/tracks/3ce2YdJ6upuYuXGcH0WWkI,https://api.spotify.com/v1/audio-analysis/3ce2YdJ6upuYuXGcH0WWkI,8
0.149,0.684,9,-3.595,1,0.0353,0.00282,0.000141,0.164,0.0744,82.683,363387,4,audio_features,395LeEXtyf0h5m0NbsyviY,spotify:track:395LeEXtyf0h5m0NbsyviY,https://api.spotify.com/v1/tracks/395LeEXtyf0h5m0NbsyviY,https://api.spotify.com/v1/audio-analysis/395LeEXtyf0h5m0NbsyviY,9
0.195,0.94,10,-7.355,1,0.133,0.00138,0.0328,0.0569,0.238,138.81,160733,3,audio_features,76ELBa6L1LSUQ5uyZV6na8,spotify:track:76ELBa6L1LSUQ5uyZV6na8,https://api.spotify.com/v1/tracks/76ELBa6L1LSUQ5uyZV6na8,https://api.spotify.com/v1/audio-analysis/76ELBa6L1LSUQ5uyZV6na8,9
0.709,0.932,7,-3.992,1,0.0517,0.355,0.000135,0.112,0.778,96.98,229813,4,audio_features,79IMDDcFMcLAIsQRCzVNAM,spotify:track:79IMDDcFMcLAIsQRCzVNAM,https://api.spotify.com/v1/tracks/79IMDDcFMcLAIsQRCzVNAM,https://api.spotify.com/v1/audio-analysis/79IMDDcFMcLAIsQRCzVNAM,3
0.271,0.894,7,-1.888,0,0.0493,8.48e-05,0.0962,0.0974,0.326,117.639,326173,4,audio_features,0jUTMNCWV5Yf5Jew1uZek0,spotify:track:0jUTMNCWV5Yf5Jew1uZek0,https://api.spotify.com/v1/tracks/0jUTMNCWV5Yf5Jew1uZek0,https://api.spotify.com/v1/audio-analysis/0jUTMNCWV5Yf5Jew1uZek0,9
0.667,0.673,4,-6.006,1,0.0536,0.117,0.0,0.343,0.706,151.834,229040,4,audio_features,1gewemPOUilb21s7CfMS55,spotify:track:1gewemPOUilb21s7CfMS55,https://api.spotify.com/v1/tracks/1gewemPOUilb21s7CfMS55,https://api.spotify.com/v1/audio-analysis/1gewemPOUilb21s7CfMS55,3
0.739,0.341,10,-9.971,1,0.0378,0.525,1.1e-06,0.072,0.231,80.958,266000,4,audio_features,7snmvZMLdGGk3l9PcvoYSM,spotify:track:7snmvZMLdGGk3l9PcvoYSM,https://api.spotify.com/v1/tracks/7snmvZMLdGGk3l9PcvoYSM,https://api.spotify.com/v1/audio-analysis/7snmvZMLdGGk3l9PcvoYSM,8
0.122,0.403,6,-13.062,0,0.0414,0.94,0.732,0.391,0.084,147.989,186253,4,audio_features,5sg6WoObqKtbwLF4tuQJGw,spotify:track:5sg6WoObqKtbwLF4tuQJGw,https://api.spotify.com/v1/tracks/5sg6WoObqKtbwLF4tuQJGw,https://api.spotify.com/v1/audio-analysis/5sg6WoObqKtbwLF4tuQJGw,4
0.333,0.984,8,-4.317,1,0.164,0.000121,3.17e-06,0.132,0.191,115.464,187200,3,audio_features,7LGfapaZt3B0aX3lihpJgl,spotify:track:7LGfapaZt3B0aX3lihpJgl,https://api.spotify.com/v1/tracks/7LGfapaZt3B0aX3lihpJgl,https://api.spotify.com/v1/audio-analysis/7LGfapaZt3B0aX3lihpJgl,9
0.171,0.724,3,-5.444,1,0.0555,1.99e-06,0.886,0.124,0.264,118.944,636227,4,audio_features,6rbtbfELvUHsOjgYyz52lT,spotify:track:6rbtbfELvUHsOjgYyz52lT,https://api.spotify.com/v1/tracks/6rbtbfELvUHsOjgYyz52lT,https://api.spotify.com/v1/audio-analysis/6rbtbfELvUHsOjgYyz52lT,7
0.164,0.0106,5,-41.086,1,0.0547,0.98,0.569,0.0598,0.0358,109.977,214840,4,audio_features,1chiAvlFQDTp606zKLujZK,spotify:track:1chiAvlFQDTp606zKLujZK,https://api.spotify.com/v1/tracks/1chiAvlFQDTp606zKLujZK,https://api.spotify.com/v1/audio-analysis/1chiAvlFQDTp606zKLujZK,4
0.879,0.73,11,-4.369,0,0.164,0.114,0.0,0.241,0.885,99.925,213227,4,audio_features,39YovPslPCXbFYhlYjsZ2Y,spotify:track:39YovPslPCXbFYhlYjsZ2Y,https://api.spotify.com/v1/tracks/39YovPslPCXbFYhlYjsZ2Y,https://api.spotify.com/v1/audio-analysis/39YovPslPCXbFYhlYjsZ2Y,1
0.385,0.39,4,-17.01,0,0.0368,0.6,0.832,0.0807,0.0672,177.836,266093,3,audio_features,0AbtAK8WDa2kAuJ16P3LvW,spotify:track:0AbtAK8WDa2kAuJ16P3LvW,https://api.spotify.com/v1/tracks/0AbtAK8WDa2kAuJ16P3LvW,https://api.spotify.com/v1/audio-analysis/0AbtAK8WDa2kAuJ16P3LvW,4
0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,179120,4,audio_features,2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,https://api.spotify.com/v1/audio-analysis/2bLqfJjuC5syrsgDsZfGmn,7
0.451,0.898,5,-2.801,0,0.0346,1.52e-05,0.0375,0.112,0.682,143.744,205253,4,audio_features,0Q0oeUZbccTCGs0y9CTY9w,spotify:track:0Q0oeUZbccTCGs0y9CTY9w,https://api.spotify.com/v1/tracks/0Q0oeUZbccTCGs0y9CTY9w,https://api.spotify.com/v1/audio-analysis/0Q0oeUZbccTCGs0y9CTY9w,1
0.347,0.901,10,-3.224,0,0.0532,0.0156,0.0,0.127,0.528,184.942,304107,3,audio_features,3gHGMXEUhVHl4cxOXX3Rmq,spotify:track:3gHGMXEUhVHl4cxOXX3Rmq,https://api.spotify.com/v1/tracks/3gHGMXEUhVHl4cxOXX3Rmq,https://api.spotify.com/v1/audio-analysis/3gHGMXEUhVHl4cxOXX3Rmq,9
0.249,0.0279,7,-29.617,0,0.039,0.975,0.966,0.103,0.037,84.122,223267,3,audio_features,0XiMoe7Dh3CcF5sYNWIwYR,spotify:track:0XiMoe7Dh3CcF5sYNWIwYR,https://api.spotify.com/v1/tracks/0XiMoe7Dh3CcF5sYNWIwYR,https://api.spotify.com/v1/audio-analysis/0XiMoe7Dh3CcF5sYNWIwYR,4
0.166,0.0965,5,-21.779,1,0.0388,0.95,0.88,0.111,0.314,183.627,353600,3,audio_features,3fmpPguU9qjj0B21wwRUUp,spotify:track:3fmpPguU9qjj0B21wwRUUp,https://api.spotify.com/v1/tracks/3fmpPguU9qjj0B21wwRUUp,https://api.spotify.com/v1/audio-analysis/3fmpPguU9qjj0B21wwRUUp,4
0.557,0.856,7,-5.294,1,0.0687,0.0882,0.0326,0.681,0.846,133.527,289413,4,audio_features,0UCQ9RkNu2cjZclKFMwvEL,spotify:track:0UCQ9RkNu2cjZclKFMwvEL,https://api.spotify.com/v1/tracks/0UCQ9RkNu2cjZclKFMwvEL,https://api.spotify.com/v1/audio-analysis/0UCQ9RkNu2cjZclKFMwvEL,2
0.777,0.846,10,-3.11,0,0.194,0.0508,0.0,0.309,0.646,105.45,232800,4,audio_features,5jv3QxL0MFswzM1UJ2qQJM,spotify:track:5jv3QxL0MFswzM1UJ2qQJM,https://api.spotify.com/v1/tracks/5jv3QxL0MFswzM1UJ2qQJM,https://api.spotify.com/v1/audio-analysis/5jv3QxL0MFswzM1UJ2qQJM,1
0.688,0.979,1,-4.196,0,0.0491,0.00039,0.717,0.319,0.958,119.901,225360,4,audio_features,08Ty4imIKiJwamGWHuW0y8,spotify:track:08Ty4imIKiJwamGWHuW0y8,https://api.spotify.com/v1/tracks/08Ty4imIKiJwamGWHuW0y8,https://api.spotify.com/v1/audio-analysis/08Ty4imIKiJwamGWHuW0y8,7
0.674,0.908,9,-6.808,0,0.0431,0.001,0.807,0.238,0.588,141.941,318360,4,audio_features,6LOgTxMcQ6Ec9Pg8NbmAP9,spotify:track:6LOgTxMcQ6Ec9Pg8NbmAP9,https://api.spotify.com/v1/tracks/6LOgTxMcQ6Ec9Pg8NbmAP9,https://api.spotify.com/v1/audio-analysis/6LOgTxMcQ6Ec9Pg8NbmAP9,7
0.896,0.552,4,-6.11,0,0.102,0.273,0.0,0.0662,0.657,93.001,237840,4,audio_features,1T1ZUKX4X87tVLaBGjwFv4,spotify:track:1T1ZUKX4X87tVLaBGjwFv4,https://api.spotify.com/v1/tracks/1T1ZUKX4X87tVLaBGjwFv4,https://api.spotify.com/v1/audio-analysis/1T1ZUKX4X87tVLaBGjwFv4,1
0.523,0.631,2,-7.494,0,0.0262,0.397,0.000163,0.123,0.715,105.096,192613,4,audio_features,2rphAUoua7y2GNpjnoXWlG,spotify:track:2rphAUoua7y2GNpjnoXWlG,https://api.spotify.com/v1/tracks/2rphAUoua7y2GNpjnoXWlG,https://api.spotify.com/v1/audio-analysis/2rphAUoua7y2GNpjnoXWlG,1
0.155,0.0469,6,-30.708,1,0.044,0.991,0.159,0.133,0.0392,77.553,294754,3,audio_features,25CEEYwjbbVL481jeDPlci,spotify:track:25CEEYwjbbVL481jeDPlci,https://api.spotify.com/v1/tracks/25CEEYwjbbVL481jeDPlci,https://api.spotify.com/v1/audio-analysis/25CEEYwjbbVL481jeDPlci,4
0.566,0.898,9,-3.659,1,0.0634,0.0613,0.0,0.126,0.791,115.954,216773,4,audio_features,7vSn3VNbzOtPebdj6ZSebj,spotify:track:7vSn3VNbzOtPebdj6ZSebj,https://api.spotify.com/v1/tracks/7vSn3VNbzOtPebdj6ZSebj,https://api.spotify.com/v1/audio-analysis/7vSn3VNbzOtPebdj6ZSebj,3
0.59,0.929,2,-3.236,1,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467,4,audio_features,41IShViF79gmulEkIHAjcb,spotify:track:41IShViF79gmulEkIHAjcb,https://api.spotify.com/v1/tracks/41IShViF79gmulEkIHAjcb,https://api.spotify.com/v1/audio-analysis/41IShViF79gmulEkIHAjcb,3
0.237,0.995,6,-4.293,0,0.182,0.000146,0.00137,0.329,0.251,166.218,170320,4,audio_features,2Mi59SjXXhpApnA2ujj9Cc,spotify:track:2Mi59SjXXhpApnA2ujj9Cc,https://api.spotify.com/v1/tracks/2Mi59SjXXhpApnA2ujj9Cc,https://api.spotify.com/v1/audio-analysis/2Mi59SjXXhpApnA2ujj9Cc,9
0.44,0.517,0,-7.355,1,0.363,0.428,0.0,0.173,0.475,73.881,249027,4,audio_features,4UP5HP7IAnNdxD01g1lzQp,spotify:track:4UP5HP7IAnNdxD01g1lzQp,https://api.spotify.com/v1/tracks/4UP5HP7IAnNdxD01g1lzQp,https://api.spotify.com/v1/audio-analysis/4UP5HP7IAnNdxD01g1lzQp,0
0.507,0.686,4,-4.074,1,0.102,0.226,0.0,0.387,0.618,93.615,198680,4,audio_features,4w4RaMGPl2qnjSdPlp1KAE,spotify:track:4w4RaMGPl2qnjSdPlp1KAE,https://api.spotify.com/v1/tracks/4w4RaMGPl2qnjSdPlp1KAE,https://api.spotify.com/v1/audio-analysis/4w4RaMGPl2qnjSdPlp1KAE,3
0.804,0.729,2,-3.232,1,0.0931,0.0823,0.0,0.323,0.827,99.876,240867,4,audio_features,713DjChfL2RflBcl5cavQT,spotify:track:713DjChfL2RflBcl5cavQT,https://api.spotify.com/v1/tracks/713DjChfL2RflBcl5cavQT,https://api.spotify.com/v1/audio-analysis/713DjChfL2RflBcl5cavQT,3
0.606,0.59,0,-7.39,1,0.0284,0.378,0.0,0.0999,0.276,135.148,224547,4,audio_features,4su3hxvmSxgAf8G02Cen1h,spotify:track:4su3hxvmSxgAf8G02Cen1h,https://api.spotify.com/v1/tracks/4su3hxvmSxgAf8G02Cen1h,https://api.spotify.com/v1/audio-analysis/4su3hxvmSxgAf8G02Cen1h,8
0.668,0.531,1,-10.781,0,0.0515,0.0475,0.00487,0.102,0.33,129.492,275182,4,audio_features,7AdPPBFoqVzNwHYEBIQDH0,spotify:track:7AdPPBFoqVzNwHYEBIQDH0,https://api.spotify.com/v1/tracks/7AdPPBFoqVzNwHYEBIQDH0,https://api.spotify.com/v1/audio-analysis/7AdPPBFoqVzNwHYEBIQDH0,1
0.674,0.607,1,-7.76,1,0.057,0.0124,0.87,0.147,0.712,77.845,160600,4,audio_features,1Bx3trnFdCStyiV5PF0vkj,spotify:track:1Bx3trnFdCStyiV5PF0vkj,https://api.spotify.com/v1/tracks/1Bx3trnFdCStyiV5PF0vkj,https://api.spotify.com/v1/audio-analysis/1Bx3trnFdCStyiV5PF0vkj,7
0.616,0.0564,4,-25.043,0,0.0566,0.335,0.851,0.117,0.0416,88.143,56480,3,audio_features,2MFKPKNUWy1fKHKEX07P4f,spotify:track:2MFKPKNUWy1fKHKEX07P4f,https://api.spotify.com/v1/tracks/2MFKPKNUWy1fKHKEX07P4f,https://api.spotify.com/v1/audio-analysis/2MFKPKNUWy1fKHKEX07P4f,4
0.379,0.326,4,-14.257,0,0.0276,0.117,0.767,0.108,0.0799,105.757,492093,4,audio_features,5pCJVvG7MnjmmTikQjkzSl,spotify:track:5pCJVvG7MnjmmTikQjkzSl,https://api.spotify.com/v1/tracks/5pCJVvG7MnjmmTikQjkzSl,https://api.spotify.com/v1/audio-analysis/5pCJVvG7MnjmmTikQjkzSl,7
0.559,0.84,7,-3.997,1,0.0321,0.0101,0.0017,0.333,0.77,105.943,200600,4,audio_features,6yXbhtXMMujv7ZcV1UxCuD,spotify:track:6yXbhtXMMujv7ZcV1UxCuD,https://api.spotify.com/v1/tracks/6yXbhtXMMujv7ZcV1UxCuD,https://api.spotify.com/v1/audio-analysis/6yXbhtXMMujv7ZcV1UxCuD,3
0.341,0.333,11,-12.761,0,0.0282,0.251,0.526,0.0962,0.0357,94.073,259973,4,audio_features,7DBRCCOcF88vFSFivIVQ9I,spotify:track:7DBRCCOcF88vFSFivIVQ9I,https://api.spotify.com/v1/tracks/7DBRCCOcF88vFSFivIVQ9I,https://api.spotify.com/v1/audio-analysis/7DBRCCOcF88vFSFivIVQ9I,8
0.458,0.993,0,-3.15,1,0.0914,0.000122,0.000274,0.397,0.0596,110.051,261373,4,audio_features,05pSk5r292sDlEkA9Y3l6g,spotify:track:05pSk5r292sDlEkA9Y3l6g,https://api.spotify.com/v1/tracks/05pSk5r292sDlEkA9Y3l6g,https://api.spotify.com/v1/audio-analysis/05pSk5r292sDlEkA9Y3l6g,9
0.363,0.561,9,-11.422,1,0.0353,0.317,0.000766,0.365,0.641,143.421,204373,4,audio_features,7f6X24iGJVhheLX4erJTA3,spotify:track:7f6X24iGJVhheLX4erJTA3,https://api.spotify.com/v1/tracks/7f6X24iGJVhheLX4erJTA3,https://api.spotify.com/v1/audio-analysis/7f6X24iGJVhheLX4erJTA3,9
0.279,0.966,5,-6.293,1,0.0578,2.96e-05,0.929,0.436,0.0711,104.988,347187,3,audio_features,4FvuNTv7dcQtoByEePExgW,spotify:track:4FvuNTv7dcQtoByEePExgW,https://api.spotify.com/v1/tracks/4FvuNTv7dcQtoByEePExgW,https://api.spotify.com/v1/audio-analysis/4FvuNTv7dcQtoByEePExgW,7
0.875,0.843,6,-3.292,0,0.246,0.0299,0.0,0.0552,0.586,136.974,211480,4,audio_features,3qdVKNSeUOiBoFDPv75LrN,spotify:track:3qdVKNSeUOiBoFDPv75LrN,https://api.spotify.com/v1/tracks/3qdVKNSeUOiBoFDPv75LrN,https://api.spotify.com/v1/audio-analysis/3qdVKNSeUOiBoFDPv75LrN,0
0.731,0.368,8,-10.38,1,0.0688,0.00544,0.0,0.193,0.512,145.171,265333,4,audio_features,1lih9AUGlOI2qbAkptdBsr,spotify:track:1lih9AUGlOI2qbAkptdBsr,https://api.spotify.com/v1/tracks/1lih9AUGlOI2qbAkptdBsr,https://api.spotify.com/v1/audio-analysis/1lih9AUGlOI2qbAkptdBsr,3
0.535,0.498,11,-11.939,1,0.0373,0.86,2.03e-06,0.0576,0.538,118.046,147147,4,audio_features,47RGgJfCuw1TLTPP32DC7j,spotify:track:47RGgJfCuw1TLTPP32DC7j,https://api.spotify.com/v1/tracks/47RGgJfCuw1TLTPP32DC7j,https://api.spotify.com/v1/audio-analysis/47RGgJfCuw1TLTPP32DC7j,8
0.711,0.504,11,-6.544,0,0.0378,0.00122,0.107,0.191,0.101,108.038,214413,4,audio_features,0Af2cn4V5LwMfHnBmam46s,spotify:track:0Af2cn4V5LwMfHnBmam46s,https://api.spotify.com/v1/tracks/0Af2cn4V5LwMfHnBmam46s,https://api.spotify.com/v1/audio-analysis/0Af2cn4V5LwMfHnBmam46s,1
0.551,0.867,9,-6.129,1,0.0679,0.00354,0.000112,0.246,0.549,125.04,181227,4,audio_features,5QLCXwUwcIsKUVFhsWI2Mo,spotify:track:5QLCXwUwcIsKUVFhsWI2Mo,https://api.spotify.com/v1/tracks/5QLCXwUwcIsKUVFhsWI2Mo,https://api.spotify.com/v1/audio-analysis/5QLCXwUwcIsKUVFhsWI2Mo,3
0.389,0.173,4,-12.339,0,0.0359,0.916,3.37e-05,0.105,0.197,80.285,230920,5,audio_features,6z2tx8n7whloDolOJ00fFL,spotify:track:6z2tx8n7whloDolOJ00fFL,https://api.spotify.com/v1/tracks/6z2tx8n7whloDolOJ00fFL,https://api.spotify.com/v1/audio-analysis/6z2tx8n7whloDolOJ00fFL,8
